Nutrient,Day,Rep,Community,OD,S0
LN,4,1,41,0.413899998,1
LN,4,1,42,0.488400002,1
LN,4,1,43,0.517333339,1
LN,4,1,44,0.437000007,1
LN,4,1,45,0.34556666,1
LN,4,1,46,0.372966657,1
LN,4,1,47,0.437100003,1
LN,4,1,48,0.374433339,1
LN,5,1,1,0.300220001,1
LN,5,1,2,0.234959999,1
LN,5,1,3,0.242200005,1
LN,5,1,4,0.250800002,1
LN,5,1,5,0.277960002,1
LN,5,1,6,0.243959999,1
LN,5,1,7,0.221059999,1
LN,5,1,8,0.208020002,1
LN,5,1,9,0.197219998,1
LN,5,1,10,0.239660004,1
LN,5,1,11,0.287699997,1
LN,5,1,12,0.276899993,1
LN,5,1,13,0.282200006,1
LN,5,1,14,0.177880001,1
LN,5,1,15,0.21198,1
LN,5,1,16,0.381240004,1
LN,5,1,17,0.217379999,1
LN,5,1,18,0.269359994,1
LN,5,1,19,0.20018,1
LN,5,1,20,0.225280002,1
LN,5,1,21,0.244760001,1
LN,5,1,22,0.208380002,1
LN,5,1,23,0.17306,1
LN,5,1,24,0.201519999,1
LN,5,1,25,0.28114,1
LN,5,1,26,0.261299998,1
LN,5,1,27,0.354039997,1
LN,5,1,28,0.325779998,1
LN,5,1,29,0.345780003,1
LN,5,1,30,0.299959999,1
LN,5,1,31,0.321539998,1
LN,5,1,32,0.381519997,1
LN,5,1,33,0.318120003,1
LN,5,1,34,0.299519998,1
LN,5,1,35,0.351160002,1
LN,5,1,36,0.323520005,1
LN,5,1,37,0.54288001,1
LN,5,1,38,0.403240001,1
LN,5,1,39,0.481020009,1
LN,5,1,40,0.432779998,1
LN,5,1,41,0.395299995,1
LN,5,1,42,0.487220001,1
LN,5,1,43,0.534840006,1
LN,5,1,44,0.461160004,1
LN,5,1,45,0.338760001,1
LN,5,1,46,0.365139991,1
LN,5,1,47,0.427140003,1
LN,5,1,48,0.384920007,1
LN,6,1,1,0.297440004,1
LN,6,1,2,0.203779995,1
LN,6,1,3,0.241120005,1
LN,6,1,4,0.245499998,1
LN,6,1,5,0.279439998,1
LN,6,1,6,0.240219998,1
LN,6,1,7,0.216779998,1
LN,6,1,8,0.20812,1
LN,6,1,9,0.193399999,1
LN,6,1,10,0.239240003,1
LN,6,1,11,0.280759996,1
LN,6,1,12,0.273579997,1
LN,6,1,13,0.277040005,1
LN,6,1,14,0.177500001,1
LN,6,1,15,0.212719998,1
LN,6,1,16,0.363020003,1
LN,6,1,17,0.20776,1
LN,6,1,18,0.269259995,1
LN,6,1,19,0.191760001,1
LN,6,1,20,0.219,1
LN,6,1,21,0.246160001,1
LN,6,1,22,0.205600002,1
LN,6,1,23,0.167119998,1
LN,6,1,24,0.198120001,1
LN,6,1,25,0.301980001,1
LN,6,1,26,0.2688,1
LN,6,1,27,0.381279999,1
LN,6,1,28,0.336319995,1
LN,6,1,29,0.348160005,1
LN,6,1,30,0.31092,1
LN,6,1,31,0.341600001,1
LN,6,1,32,0.400039995,1
LN,6,1,33,0.340440005,1
LN,6,1,34,0.33624,1
LN,6,1,35,0.3787,1
LN,6,1,36,0.359340006,1
LN,6,1,37,0.547640002,1
LN,6,1,38,0.441479999,1
LN,6,1,39,0.495100009,1
LN,6,1,40,0.415259999,1
LN,6,1,41,0.384319997,1
LN,6,1,42,0.4875,1
LN,6,1,43,0.546500003,1
LN,6,1,44,0.505200005,1
LN,6,1,45,0.31832,1
LN,6,1,46,0.367099994,1
LN,6,1,47,0.436940002,1
LN,6,1,48,0.383080006,1
LN,7,1,1,0.290980005,1
LN,7,1,2,0.195579997,1
LN,7,1,3,0.242480004,1
LN,7,1,4,0.245499998,1
LN,7,1,5,0.282619995,1
LN,7,1,6,0.238940001,1
LN,7,1,7,0.211799997,1
LN,7,1,8,0.201560003,1
LN,7,1,9,0.191919997,1
LN,7,1,10,0.238580003,1
LN,7,1,11,0.275079995,1
LN,7,1,12,0.272639996,1
LN,7,1,13,0.244540003,1
LN,7,1,14,0.176440001,1
LN,7,1,15,0.210899997,1
LN,7,1,16,0.344840002,1
LN,7,1,17,0.1995,1
LN,7,1,18,0.267979997,1
LN,7,1,19,0.187239999,1
LN,7,1,20,0.213099998,1
LN,7,1,21,0.247640002,1
LN,7,1,22,0.20706,1
LN,7,1,23,0.171139997,1
LN,7,1,24,0.19614,1
LN,7,1,25,0.315140003,1
LN,7,1,26,0.301359999,1
LN,7,1,27,0.392659998,1
LN,7,1,28,0.355199993,1
LN,7,1,29,0.349140006,1
LN,7,1,30,0.31462,1
LN,7,1,31,0.343580002,1
LN,7,1,32,0.411799997,1
LN,7,1,33,0.365740001,1
LN,7,1,34,0.411539996,1
LN,7,1,35,0.388639998,1
LN,7,1,36,0.365100002,1
LN,7,1,37,0.548100006,1
LN,7,1,38,0.4505,1
LN,7,1,39,0.487300009,1
LN,7,1,40,0.414640003,1
LN,7,1,41,0.366839999,1
LN,7,1,42,0.478499997,1
LN,7,1,43,0.548759997,1
LN,7,1,44,0.49454,1
LN,7,1,45,0.315520001,1
LN,7,1,46,0.351419997,1
LN,7,1,47,0.435940003,1
LN,7,1,48,0.369600004,1
LN,8,1,1,0.287380004,1
LN,8,1,2,0.178519997,1
LN,8,1,3,0.242940003,1
LN,8,1,4,0.249480003,1
LN,8,1,5,0.286059994,1
LN,8,1,6,0.23944,1
LN,8,1,7,0.207799998,1
LN,8,1,8,0.194680002,1
LN,8,1,9,0.189779997,1
LN,8,1,10,0.238500002,1
LN,8,1,11,0.276479995,1
LN,8,1,12,0.266179997,1
LN,8,1,13,0.226640001,1
LN,8,1,14,0.17502,1
LN,8,1,15,0.206479999,1
LN,8,1,16,0.315799999,1
LN,8,1,17,0.192360002,1
LN,8,1,18,0.269339997,1
LN,8,1,19,0.1877,1
LN,8,1,20,0.216419998,1
LN,8,1,21,0.254920003,1
LN,8,1,22,0.206200001,1
LN,8,1,23,0.186219996,1
LN,8,1,24,0.194800001,1
LN,8,1,25,0.342400005,1
LN,8,1,26,0.315766663,1
LN,8,1,27,0.360566666,1
LN,8,1,28,0.356766661,1
LN,8,1,29,0.357000003,1
LN,8,1,30,0.320799996,1
LN,8,1,31,0.360933334,1
LN,8,1,32,0.454966654,1
LN,8,1,33,0.376833329,1
LN,8,1,34,0.477566659,1
LN,8,1,35,0.397433331,1
LN,8,1,36,0.369866669,1
LN,8,1,37,0.550800005,1
LN,8,1,38,0.49666666,1
LN,8,1,39,0.488433341,1
LN,8,1,40,0.438966672,1
LN,8,1,41,0.36803333,1
LN,8,1,42,0.469433327,1
LN,8,1,43,0.548199991,1
LN,8,1,44,0.48846667,1
LN,8,1,45,0.309199999,1
LN,8,1,46,0.338366667,1
LN,8,1,47,0.434000005,1
LN,8,1,48,0.362066666,1
MN,0,1,C1,0.231299996,3
MN,0,2,C1,0.231299996,3
MN,0,3,C1,0.231299996,3
MN,1,1,C1,0.543600023,3
MN,1,2,C1,0.541299999,3
MN,1,3,C1,0.550700009,3
MN,2,1,C1,0.51789999,3
MN,2,2,C1,0.520900011,3
MN,2,3,C1,0.522300005,3
MN,3,1,C1,0.491299987,3
MN,3,2,C1,0.497799993,3
MN,3,3,C1,0.502300024,3
MN,4,1,C1,0.500100017,3
MN,4,2,C1,0.491299987,3
MN,4,3,C1,0.496800005,3
MN,5,1,C1,0.48269999,3
MN,5,2,C1,0.476200014,3
MN,5,3,C1,0.509899974,3
MN,6,1,C1,0.493699998,3
MN,6,2,C1,0.478799999,3
MN,6,3,C1,0.49059999,3
MN,7,1,C1,0.485000014,3
MN,7,2,C1,0.483200014,3
MN,7,3,C1,0.478700012,3
MN,8,1,C1,0.487100005,3
MN,8,2,C1,0.514800012,3
MN,8,3,C1,0.484499991,3
MN,9,1,C1,0.493699998,3
MN,9,2,C1,0.513999999,3
MN,9,3,C1,0.512000024,3
MN,10,1,C1,0.523100019,3
MN,10,2,C1,0.518599987,3
MN,10,3,C1,0.51819998,3
MN,0,1,C2,0.271299988,3
MN,0,2,C2,0.271299988,3
MN,0,3,C2,0.271299988,3
MN,1,1,C2,0.549199998,3
MN,1,2,C2,0.558099985,3
MN,1,3,C2,0.569899976,3
MN,2,1,C2,0.566399992,3
MN,2,2,C2,0.610499978,3
MN,2,3,C2,0.584200025,3
MN,3,1,C2,0.560299993,3
MN,3,2,C2,0.599699974,3
MN,3,3,C2,0.557399988,3
MN,4,1,C2,0.567200005,3
MN,4,2,C2,0.583899975,3
MN,4,3,C2,0.549000025,3
MN,5,1,C2,0.606299996,3
MN,5,2,C2,0.592400014,3
MN,5,3,C2,0.638599992,3
MN,6,1,C2,0.577099979,3
MN,6,2,C2,0.562099993,3
MN,6,3,C2,0.555100024,3
MN,7,1,C2,0.652700007,3
MN,7,2,C2,0.563199997,3
MN,7,3,C2,0.571099997,3
MN,8,1,C2,0.592499971,3
MN,8,2,C2,0.5977,3
MN,8,3,C2,0.601999998,3
MN,9,1,C2,0.563399971,3
MN,9,2,C2,0.620199978,3
MN,9,3,C2,0.578299999,3
MN,10,1,C2,0.594200015,3
MN,10,2,C2,0.593599975,3
MN,10,3,C2,0.614700019,3
MN,0,1,C3,0.248799995,3
MN,0,2,C3,0.248799995,3
MN,0,3,C3,0.248799995,3
MN,1,1,C3,0.243200004,3
MN,1,2,C3,0.258100003,3
MN,1,3,C3,0.247600004,3
MN,2,1,C3,0.196700007,3
MN,2,2,C3,0.200100005,3
MN,2,3,C3,0.198400006,3
MN,3,1,C3,0.203799993,3
MN,3,2,C3,0.202000007,3
MN,3,3,C3,0.198899999,3
MN,4,1,C3,0.217700005,3
MN,4,2,C3,0.216499999,3
MN,4,3,C3,0.212799996,3
MN,5,1,C3,0.201100007,3
MN,5,2,C3,0.206499994,3
MN,5,3,C3,0.205300003,3
MN,6,1,C3,0.188199997,3
MN,6,2,C3,0.192900002,3
MN,6,3,C3,0.178299993,3
MN,7,1,C3,0.233799994,3
MN,7,2,C3,0.230100006,3
MN,7,3,C3,0.190300003,3
MN,8,1,C3,0.244399995,3
MN,8,2,C3,0.238100007,3
MN,8,3,C3,0.222800002,3
MN,9,1,C3,0.232999995,3
MN,9,2,C3,0.233799994,3
MN,9,3,C3,0.221900001,3
MN,10,1,C3,0.245100006,3
MN,10,2,C3,0.193499997,3
MN,10,3,C3,0.239099994,3
MN,0,1,C4,0.275999993,3
MN,0,2,C4,0.275999993,3
MN,0,3,C4,0.275999993,3
MN,1,1,C4,0.377900004,3
MN,1,2,C4,0.451599985,3
MN,1,3,C4,0.567799985,3
MN,2,1,C4,0.441000015,3
MN,2,2,C4,0.435600013,3
MN,2,3,C4,0.54549998,3
MN,3,1,C4,0.380699992,3
MN,3,2,C4,0.451299995,3
MN,3,3,C4,0.3829,3
MN,4,1,C4,0.385899991,3
MN,4,2,C4,0.438800007,3
MN,4,3,C4,0.4296,3
MN,5,1,C4,0.422699988,3
MN,5,2,C4,0.406300008,3
MN,5,3,C4,0.486000001,3
MN,6,1,C4,0.357899994,3
MN,6,2,C4,0.44659999,3
MN,6,3,C4,0.3917,3
MN,7,1,C4,0.392100006,3
MN,7,2,C4,0.441300005,3
MN,7,3,C4,0.460599989,3
MN,8,1,C4,0.425099999,3
MN,8,2,C4,0.440499991,3
MN,8,3,C4,0.432900012,3
MN,9,1,C4,0.376899987,3
MN,9,2,C4,0.372999996,3
MN,9,3,C4,0.458999991,3
MN,10,1,C4,0.400200009,3
MN,10,2,C4,0.392399997,3
MN,10,3,C4,0.471799999,3
MN,0,1,C5,0.205699995,3
MN,0,2,C5,0.205699995,3
MN,0,3,C5,0.205699995,3
MN,1,1,C5,0.209099993,3
MN,1,2,C5,0.232500002,3
MN,1,3,C5,0.218899995,3
MN,2,1,C5,0.197300002,3
MN,2,2,C5,0.209099993,3
MN,2,3,C5,0.209399998,3
MN,3,1,C5,0.194199994,3
MN,3,2,C5,0.200900003,3
MN,3,3,C5,0.203899994,3
MN,4,1,C5,0.237800002,3
MN,4,2,C5,0.236200005,3
MN,4,3,C5,0.238199994,3
MN,5,1,C5,0.249699995,3
MN,5,2,C5,0.223000005,3
MN,5,3,C5,0.2245,3
MN,6,1,C5,0.203600004,3
MN,6,2,C5,0.219099998,3
MN,6,3,C5,0.225500003,3
MN,7,1,C5,0.199900001,3
MN,7,2,C5,0.231299996,3
MN,7,3,C5,0.192599997,3
MN,8,1,C5,0.198599994,3
MN,8,2,C5,0.206100002,3
MN,8,3,C5,0.199000001,3
MN,9,1,C5,0.190099999,3
MN,9,2,C5,0.201800004,3
MN,9,3,C5,0.197400004,3
MN,10,1,C5,0.198799998,3
MN,10,2,C5,0.205400005,3
MN,10,3,C5,0.203999996,3
MN,0,1,C6,0.283699989,3
MN,0,2,C6,0.283699989,3
MN,0,3,C6,0.283699989,3
MN,1,1,C6,0.388700008,3
MN,1,2,C6,0.391900003,3
MN,1,3,C6,0.42840001,3
MN,2,1,C6,0.355800003,3
MN,2,2,C6,0.307999998,3
MN,2,3,C6,0.320199996,3
MN,3,1,C6,0.27790001,3
MN,3,2,C6,0.399699986,3
MN,3,3,C6,0.37349999,3
MN,4,1,C6,0.256199986,3
MN,4,2,C6,0.381500006,3
MN,4,3,C6,0.306899995,3
MN,5,1,C6,0.280600011,3
MN,5,2,C6,0.365700006,3
MN,5,3,C6,0.319999993,3
MN,6,1,C6,0.265599996,3
MN,6,2,C6,0.305099994,3
MN,6,3,C6,0.270500004,3
MN,7,1,C6,0.287499994,3
MN,7,2,C6,0.355599999,3
MN,7,3,C6,0.345999986,3
MN,8,1,C6,0.334100008,3
MN,8,2,C6,0.386900008,3
MN,8,3,C6,0.354200006,3
MN,9,1,C6,0.346700004,3
MN,9,2,C6,0.4838,3
MN,9,3,C6,0.468099988,3
MN,10,1,C6,0.328500003,3
MN,10,2,C6,0.414700001,3
MN,10,3,C6,0.38440001,3
MN,0,1,C7,0.207300007,3
MN,0,2,C7,0.207300007,3
MN,0,3,C7,0.207300007,3
MN,1,1,C7,0.302399993,3
MN,1,2,C7,0.303299993,3
MN,1,3,C7,0.306600004,3
MN,2,1,C7,0.298000008,3
MN,2,2,C7,0.288199991,3
MN,2,3,C7,0.298999995,3
MN,3,1,C7,0.275400013,3
MN,3,2,C7,0.273400009,3
MN,3,3,C7,0.28490001,3
MN,4,1,C7,0.308299989,3
MN,4,2,C7,0.279900014,3
MN,4,3,C7,0.315499991,3
MN,5,1,C7,0.350300014,3
MN,5,2,C7,0.298000008,3
MN,5,3,C7,0.273600012,3
MN,6,1,C7,0.291200012,3
MN,6,2,C7,0.319000006,3
MN,6,3,C7,0.3222,3
MN,7,1,C7,0.299199998,3
MN,7,2,C7,0.317799985,3
MN,7,3,C7,0.304699987,3
MN,8,1,C7,0.315400004,3
MN,8,2,C7,0.328599989,3
MN,8,3,C7,0.302899987,3
MN,9,1,C7,0.342299998,3
MN,9,2,C7,0.370999992,3
MN,9,3,C7,0.315499991,3
MN,10,1,C7,0.397300005,3
MN,10,2,C7,0.359699994,3
MN,10,3,C7,0.328900009,3
MN,0,1,C8,0.183799997,3
MN,0,2,C8,0.183799997,3
MN,0,3,C8,0.183799997,3
MN,1,1,C8,0.156100005,3
MN,1,2,C8,0.160099998,3
MN,1,3,C8,0.1611,3
MN,2,1,C8,0.168599993,3
MN,2,2,C8,0.171599999,3
MN,2,3,C8,0.174899995,3
MN,3,1,C8,0.180500001,3
MN,3,2,C8,0.1866,3
MN,3,3,C8,0.191799998,3
MN,4,1,C8,0.237200007,3
MN,4,2,C8,0.228,3
MN,4,3,C8,0.243499994,3
MN,5,1,C8,0.241300002,3
MN,5,2,C8,0.233799994,3
MN,5,3,C8,0.190799996,3
MN,6,1,C8,0.268099993,3
MN,6,2,C8,0.259499997,3
MN,6,3,C8,0.286900014,3
MN,7,1,C8,0.277799994,3
MN,7,2,C8,0.270999998,3
MN,7,3,C8,0.257999986,3
MN,8,1,C8,0.301400006,3
MN,8,2,C8,0.268000007,3
MN,8,3,C8,0.269400001,3
MN,9,1,C8,0.267699987,3
MN,9,2,C8,0.254200011,3
MN,9,3,C8,0.309899986,3
MN,10,1,C8,0.27669999,3
MN,10,2,C8,0.273400009,3
MN,10,3,C8,0.364399999,3
MN,0,1,C1,0.241500005,6
MN,0,2,C1,0.241500005,6
MN,0,3,C1,0.241500005,6
MN,1,1,C1,0.622300029,6
MN,1,2,C1,0.617900014,6
MN,1,3,C1,0.621699989,6
MN,2,1,C1,0.566600025,6
MN,2,2,C1,0.586799979,6
MN,2,3,C1,0.571200013,6
MN,3,1,C1,0.444200009,6
MN,3,2,C1,0.501900017,6
MN,3,3,C1,0.488499999,6
MN,4,1,C1,0.505200028,6
MN,4,2,C1,0.485000014,6
MN,4,3,C1,0.494399995,6
MN,5,1,C1,0.507700026,6
MN,5,2,C1,0.579999983,6
MN,5,3,C1,0.461699992,6
MN,6,1,C1,0.475400001,6
MN,6,2,C1,0.517400026,6
MN,6,3,C1,0.510999978,6
MN,7,1,C1,0.452800006,6
MN,7,2,C1,0.471300006,6
MN,7,3,C1,0.461100012,6
MN,8,1,C1,0.549300015,6
MN,8,2,C1,0.511799991,6
MN,8,3,C1,0.425199986,6
MN,9,1,C1,0.4833,6
MN,9,2,C1,0.452300012,6
MN,9,3,C1,0.489300013,6
MN,10,1,C1,0.526899993,6
MN,10,2,C1,0.42840001,6
MN,10,3,C1,0.565199971,6
MN,0,1,C2,0.248999998,6
MN,0,2,C2,0.248999998,6
MN,0,3,C2,0.248999998,6
MN,1,1,C2,0.469000012,6
MN,1,2,C2,0.42899999,6
MN,1,3,C2,0.465600014,6
MN,2,1,C2,0.423200011,6
MN,2,2,C2,0.433899999,6
MN,2,3,C2,0.485000014,6
MN,3,1,C2,0.47240001,6
MN,3,2,C2,0.452899992,6
MN,3,3,C2,0.475899994,6
MN,4,1,C2,0.467900008,6
MN,4,2,C2,0.47420001,6
MN,4,3,C2,0.463200003,6
MN,5,1,C2,0.427599996,6
MN,5,2,C2,0.493999988,6
MN,5,3,C2,0.361200005,6
MN,6,1,C2,0.351300001,6
MN,6,2,C2,0.415399998,6
MN,6,3,C2,0.389099985,6
MN,7,1,C2,0.398499995,6
MN,7,2,C2,0.441500008,6
MN,7,3,C2,0.422399998,6
MN,8,1,C2,0.415399998,6
MN,8,2,C2,0.379999995,6
MN,8,3,C2,0.42050001,6
MN,9,1,C2,0.394199997,6
MN,9,2,C2,0.372900009,6
MN,9,3,C2,0.374300003,6
MN,10,1,C2,0.441100001,6
MN,10,2,C2,0.429500014,6
MN,10,3,C2,0.430500001,6
MN,0,1,C3,0.234500006,6
MN,0,2,C3,0.234500006,6
MN,0,3,C3,0.234500006,6
MN,1,1,C3,0.263399988,6
MN,1,2,C3,0.311800003,6
MN,1,3,C3,0.334899992,6
MN,2,1,C3,0.259499997,6
MN,2,2,C3,0.258300006,6
MN,2,3,C3,0.248699993,6
MN,3,1,C3,0.235599995,6
MN,3,2,C3,0.224000007,6
MN,3,3,C3,0.226099998,6
MN,4,1,C3,0.2491,6
MN,4,2,C3,0.224700004,6
MN,4,3,C3,0.224800006,6
MN,5,1,C3,0.239700004,6
MN,5,2,C3,0.227899998,6
MN,5,3,C3,0.211799994,6
MN,6,1,C3,0.216399997,6
MN,6,2,C3,0.254000008,6
MN,6,3,C3,0.247700006,6
MN,7,1,C3,0.210800007,6
MN,7,2,C3,0.221100003,6
MN,7,3,C3,0.214699998,6
MN,8,1,C3,0.203299999,6
MN,8,2,C3,0.206799999,6
MN,8,3,C3,0.2016,6
MN,9,1,C3,0.209000006,6
MN,9,2,C3,0.206,6
MN,9,3,C3,0.207499996,6
MN,10,1,C3,0.204300001,6
MN,10,2,C3,0.201000005,6
MN,10,3,C3,0.208000004,6
MN,0,1,C4,0.186000004,6
MN,0,2,C4,0.186000004,6
MN,0,3,C4,0.186000004,6
MN,1,1,C4,0.47209999,6
MN,1,2,C4,0.314700007,6
MN,1,3,C4,0.260699987,6
MN,2,1,C4,0.369599998,6
MN,2,2,C4,0.357600003,6
MN,2,3,C4,0.307900012,6
MN,3,1,C4,0.390100002,6
MN,3,2,C4,0.39379999,6
MN,3,3,C4,0.343199998,6
MN,4,1,C4,0.39379999,6
MN,4,2,C4,0.427899987,6
MN,4,3,C4,0.395500004,6
MN,5,1,C4,0.415699989,6
MN,5,2,C4,0.467599988,6
MN,5,3,C4,0.371800005,6
MN,6,1,C4,0.317000002,6
MN,6,2,C4,0.396200001,6
MN,6,3,C4,0.388300002,6
MN,7,1,C4,0.362199992,6
MN,7,2,C4,0.409799993,6
MN,7,3,C4,0.368400007,6
MN,8,1,C4,0.331,6
MN,8,2,C4,0.426299989,6
MN,8,3,C4,0.411300004,6
MN,9,1,C4,0.301800013,6
MN,9,2,C4,0.336499989,6
MN,9,3,C4,0.372900009,6
MN,10,1,C4,0.347600007,6
MN,10,2,C4,0.306300008,6
MN,10,3,C4,0.261499995,6
MN,0,1,C5,0.2075,6
MN,0,2,C5,0.2075,6
MN,0,3,C5,0.2075,6
MN,1,1,C5,0.51880002,6
MN,1,2,C5,0.529799998,6
MN,1,3,C5,0.523400009,6
MN,2,1,C5,0.560100019,6
MN,2,2,C5,0.556299984,6
MN,2,3,C5,0.56400001,6
MN,3,1,C5,0.509500027,6
MN,3,2,C5,0.513100028,6
MN,3,3,C5,0.508400023,6
MN,4,1,C5,0.518700004,6
MN,4,2,C5,0.505999982,6
MN,4,3,C5,0.530200005,6
MN,5,1,C5,0.508899987,6
MN,5,2,C5,0.515200019,6
MN,5,3,C5,0.50999999,6
MN,6,1,C5,0.522499979,6
MN,6,2,C5,0.50120002,6
MN,6,3,C5,0.510599971,6
MN,7,1,C5,0.504299998,6
MN,7,2,C5,0.527100027,6
MN,7,3,C5,0.534500003,6
MN,8,1,C5,0.492399991,6
MN,8,2,C5,0.541700006,6
MN,8,3,C5,0.515500009,6
MN,9,1,C5,0.494100004,6
MN,9,2,C5,0.469799995,6
MN,9,3,C5,0.485199988,6
MN,10,1,C5,0.524900019,6
MN,10,2,C5,0.532299995,6
MN,10,3,C5,0.54519999,6
MN,0,1,C6,0.2393,6
MN,0,2,C6,0.2393,6
MN,0,3,C6,0.2393,6
MN,1,1,C6,0.791499972,6
MN,1,2,C6,0.751699984,6
MN,1,3,C6,0.810800016,6
MN,2,1,C6,0.400099993,6
MN,2,2,C6,0.707000017,6
MN,2,3,C6,0.452899992,6
MN,3,1,C6,0.252400011,6
MN,3,2,C6,0.434500009,6
MN,3,3,C6,0.265100002,6
MN,4,1,C6,0.466300011,6
MN,4,2,C6,0.503799975,6
MN,4,3,C6,0.433499992,6
MN,5,1,C6,0.57950002,6
MN,5,2,C6,0.569899976,6
MN,5,3,C6,0.486600012,6
MN,6,1,C6,0.4648,6
MN,6,2,C6,0.500700023,6
MN,6,3,C6,0.419900006,6
MN,7,1,C6,0.449400008,6
MN,7,2,C6,0.479200027,6
MN,7,3,C6,0.401300013,6
MN,8,1,C6,0.414200008,6
MN,8,2,C6,0.440400004,6
MN,8,3,C6,0.464599991,6
MN,9,1,C6,0.401600003,6
MN,9,2,C6,0.47849998,6
MN,9,3,C6,0.440699995,6
MN,10,1,C6,0.396300001,6
MN,10,2,C6,0.393099971,6
MN,10,3,C6,0.366200012,6
MN,0,1,C7,0.2662,6
MN,0,2,C7,0.2662,6
MN,0,3,C7,0.2662,6
MN,1,1,C7,0.408699989,6
MN,1,2,C7,0.418099999,6
MN,1,3,C7,0.435400009,6
MN,2,1,C7,0.328900009,6
MN,2,2,C7,0.337199986,6
MN,2,3,C7,0.300099999,6
MN,3,1,C7,0.282599986,6
MN,3,2,C7,0.342099994,6
MN,3,3,C7,0.343199998,6
MN,4,1,C7,0.306400001,6
MN,4,2,C7,0.342000008,6
MN,4,3,C7,0.320499986,6
MN,5,1,C7,0.256399989,6
MN,5,2,C7,0.282200009,6
MN,5,3,C7,0.254799992,6
MN,6,1,C7,0.262100011,6
MN,6,2,C7,0.272799999,6
MN,6,3,C7,0.282200009,6
MN,7,1,C7,0.303299993,6
MN,7,2,C7,0.300099999,6
MN,7,3,C7,0.263999999,6
MN,8,1,C7,0.263200015,6
MN,8,2,C7,0.271800011,6
MN,8,3,C7,0.2403,6
MN,9,1,C7,0.278899997,6
MN,9,2,C7,0.260199994,6
MN,9,3,C7,0.257699996,6
MN,10,1,C7,0.272799993,6
MN,10,2,C7,0.156099999,6
MN,10,3,C7,0.271699989,6
MN,0,1,C8,0.2408,6
MN,0,2,C8,0.2408,6
MN,0,3,C8,0.2408,6
MN,1,1,C8,0.222100005,6
MN,1,2,C8,0.304399997,6
MN,1,3,C8,0.229800001,6
MN,2,1,C8,0.218999997,6
MN,2,2,C8,0.256000012,6
MN,2,3,C8,0.2368,6
MN,3,1,C8,0.197099999,6
MN,3,2,C8,0.220200002,6
MN,3,3,C8,0.206200004,6
MN,4,1,C8,0.200399995,6
MN,4,2,C8,0.203600004,6
MN,4,3,C8,0.25060001,6
MN,5,1,C8,0.197400004,6
MN,5,2,C8,0.216499999,6
MN,5,3,C8,0.2227,6
MN,6,1,C8,0.190799996,6
MN,6,2,C8,0.220200002,6
MN,6,3,C8,0.224800006,6
MN,7,1,C8,0.182300001,6
MN,7,2,C8,0.188600004,6
MN,7,3,C8,0.192300007,6
MN,8,1,C8,0.191200003,6
MN,8,2,C8,0.189199999,6
MN,8,3,C8,0.191599995,6
MN,9,1,C8,0.191300005,6
MN,9,2,C8,0.203999996,6
MN,9,3,C8,0.185800001,6
MN,10,1,C8,0.189400002,6
MN,10,2,C8,0.189099997,6
MN,10,3,C8,0.206599995,6
MN,0,1,C1,0.245,12
MN,0,2,C1,0.245,12
MN,0,3,C1,0.245,12
MN,1,1,C1,0.627900004,12
MN,1,2,C1,0.589100003,12
MN,1,3,C1,0.610700011,12
MN,2,1,C1,0.592199981,12
MN,2,2,C1,0.560199976,12
MN,2,3,C1,0.578199983,12
MN,3,1,C1,0.512399971,12
MN,3,2,C1,0.479799986,12
MN,3,3,C1,0.547299981,12
MN,4,1,C1,0.448599994,12
MN,4,2,C1,0.467999995,12
MN,4,3,C1,0.482300013,12
MN,5,1,C1,0.467200011,12
MN,5,2,C1,0.503400028,12
MN,5,3,C1,0.539499998,12
MN,6,1,C1,0.453299999,12
MN,6,2,C1,0.432700008,12
MN,6,3,C1,0.457599998,12
MN,7,1,C1,0.418200004,12
MN,7,2,C1,0.469599992,12
MN,7,3,C1,0.509800017,12
MN,8,1,C1,0.456200027,12
MN,8,2,C1,0.535999978,12
MN,8,3,C1,0.535399973,12
MN,9,1,C1,0.450599998,12
MN,9,2,C1,0.525200012,12
MN,9,3,C1,0.511799991,12
MN,10,1,C1,0.459500015,12
MN,10,2,C1,0.518999994,12
MN,10,3,C1,0.521599989,12
MN,0,1,C2,0.21,12
MN,0,2,C2,0.21,12
MN,0,3,C2,0.21,12
MN,1,1,C2,0.294800013,12
MN,1,2,C2,0.290899992,12
MN,1,3,C2,0.267100006,12
MN,2,1,C2,0.281800002,12
MN,2,2,C2,0.33160001,12
MN,2,3,C2,0.278100014,12
MN,3,1,C2,0.322400004,12
MN,3,2,C2,0.304399997,12
MN,3,3,C2,0.272599995,12
MN,4,1,C2,0.31400001,12
MN,4,2,C2,0.340000004,12
MN,4,3,C2,0.320600003,12
MN,5,1,C2,0.335200012,12
MN,5,2,C2,0.40990001,12
MN,5,3,C2,0.360300004,12
MN,6,1,C2,0.270200002,12
MN,6,2,C2,0.409799993,12
MN,6,3,C2,0.364899993,12
MN,7,1,C2,0.240299988,12
MN,7,2,C2,0.3301,12
MN,7,3,C2,0.330900013,12
MN,8,1,C2,0.240299994,12
MN,8,2,C2,0.379900008,12
MN,8,3,C2,0.347299994,12
MN,9,1,C2,0.268599987,12
MN,9,2,C2,0.340499997,12
MN,9,3,C2,0.356099989,12
